date,volume,volatility,weightedAverage,close,open,high,low
2017-05-31T07:30:00.0,5994525.22746129,22.995003221561984,2070.8511214175,2102.03751279,2033.02000006,2115.74544872,2005.93937735
2017-05-31T11:30:00.0,3288119.19775666,17.12135633356314,2120.8653245325004,2148.60207396,2102.18917,2160.0,2083.43737507
2017-05-31T15:30:00.0,5853333.783334631,42.89337677633104,2144.8700599599997,2214.99,2148.60207396,2230.13260566,2108.011
2017-05-31T19:30:00.0,5355154.27974,17.573638799478683,2215.85738674125,2189.10000001,2214.99999999,2240.50000002,2172.99698502
2017-05-31T23:30:00.0,3849127.82220974,13.55496085061932,2187.2320234549998,2196.99999967,2188.44766653,2208.0,2159.86055776
2017-06-01T03:30:00.0,5027056.79574252,22.206502497869817,2227.67877045125,2249.9999818,2196.99899999,2273.0,2171.08644538
2017-06-01T07:30:00.0,8626066.373500701,14.511264539061388,2291.44889476875,2324.84026559,2249.9999818,2325.3402656,2245.89
2017-06-01T11:30:00.0,6663105.2389250705,10.680042917892173,2329.20857532625,2339.79999899,2324.84026558,2350.00000008,2307.6316381
2017-06-01T15:30:00.0,8787601.368815891,33.68978574691698,2331.4788523587504,2280.0,2332.60000004,2368.55663483,2249.85
2017-06-01T19:30:00.0,7222648.81855365,18.981669457460338,2260.4084039587497,2289.8970722,2280.00000005,2295.90151511,2196.05999157
2017-06-01T23:30:00.0,4618402.162409999,14.83848515524999,2307.42229182125,2314.59525181,2284.20556031,2334.99999998,2275.0
2017-06-02T03:30:00.0,2792861.37707762,16.8681578217927,2305.9605776825,2334.5,2322.20898,2336.92803787,2274.92388313
2017-06-02T07:30:00.0,3686338.9574646703,4.711596082734583,2330.9546157125,2326.81991371,2334.5,2349.9999996,2312.275
2017-06-02T11:30:00.0,4173413.1548816203,11.172409923753658,2297.42229961375,2309.4808575,2329.0,2334.33990895,2268.5238484
2017-06-02T15:30:00.0,4148447.37902718,13.061965787476025,2295.5807846225002,2317.0,2304.40076354,2322.21614484,2267.9299436
2017-06-02T19:30:00.0,3045807.9812230803,10.618895708164825,2321.8383606375,2333.99999993,2322.13099997,2337.56482201,2291.22351
2017-06-02T23:30:00.0,4517688.57471774,17.05131052029889,2374.843739145,2408.0,2332.47388817,2413.92321999,2330.15768229
2017-06-03T03:30:00.0,3654189.7876271103,7.394253018854916,2396.52889629125,2385.799571,2413.0,2413.4658303,2377.0
2017-06-03T07:30:00.0,3926732.90798241,12.730556671484672,2375.23123805,2395.00000001,2385.799571,2400.0,2344.2680156
2017-06-03T11:30:00.0,4099938.25741819,7.858917539403183,2410.63039805875,2419.989,2397.99999991,2429.89999999,2391.7098741
2017-06-03T15:30:00.0,3409586.7258121,12.728371659282944,2426.6998941499996,2451.0,2419.989,2456.3,2398.001
2017-06-03T19:30:00.0,4965579.26664646,9.788694610726344,2449.6641107362498,2445.01930126,2451.00000001,2475.0,2425.30306754
2017-06-03T23:30:00.0,3631252.01608248,8.833292512342606,2462.5489098237504,2455.30084836,2443.99999997,2482.25,2430.0
2017-06-04T03:30:00.0,5622031.52686285,15.789162818665943,2424.13131492375,2424.65169443,2460.22139999,2463.92381509,2374.0
2017-06-04T07:30:00.0,2710834.86712045,6.424807109711746,2436.19004073375,2446.02188572,2424.65169443,2453.01278208,2412.88
2017-06-04T11:30:00.0,3080131.60689603,11.002290880395998,2469.4985495862497,2483.34683514,2447.01094284,2485.27944395,2441.67944395
2017-06-04T15:30:00.0,3935881.2530273097,4.827731059917134,2483.5546988275,2478.60087615,2483.34683514,2497.21329063,2464.36583603
2017-06-04T19:30:00.0,2771795.17482138,8.101934753123002,2477.9811084125,2456.19452001,2478.60087615,2490.0,2456.19452001
2017-06-04T23:30:00.0,3211346.8194904495,12.695015939132304,2465.71071795125,2483.55,2457.41420395,2485.00010002,2425.0
2017-06-05T03:30:00.0,2448957.66981502,13.07982394490466,2505.00525175625,2526.79127587,2483.55,2535.0,2478.00000001
2017-06-05T07:30:00.0,2542845.63822251,7.982066606955777,2515.37084882375,2509.50000015,2529.99999999,2532.99999996,2497.00000001
2017-06-05T11:30:00.0,3376942.17858497,13.50807997236191,2503.82036264,2516.93278514,2506.0,2526.54,2477.48999998
2017-06-05T15:30:00.0,3169059.69442102,10.977905797318872,2528.12106451375,2546.0,2517.50000004,2575.0,2501.25487612
2017-06-05T19:30:00.0,4906331.50041592,12.779311541462054,2561.9865136025,2576.57771044,2546.0,2599.0,2535.05550001
2017-06-05T23:30:00.0,5928093.15644541,14.593328090780098,2610.05022147375,2635.35652085,2576.57771045,2635.35652085,2575.000001
2017-06-06T03:30:00.0,19003753.51040832,61.77652208548536,2686.92052580875,2757.99999999,2635.00000005,2795.09,2580.0
2017-06-06T07:30:00.0,11056916.19978647,14.422341921715633,2769.02507187,2758.0,2757.99999999,2799.99,2720.1
2017-06-06T11:30:00.0,6583904.347691949,15.746417454433868,2803.3266350725,2819.9,2758.0,2829.0,2750.0
2017-06-06T15:30:00.0,18326909.418778308,39.29226404102595,2833.13881787125,2790.0,2819.89999999,2894.99999999,2757.111
2017-06-06T19:30:00.0,20881854.274805762,53.953498463667756,2759.074329175,2840.2,2790.0,2847.0,2652.0
2017-06-06T23:30:00.0,6069846.694693919,11.175595652330747,2838.45140840375,2846.0,2840.200001,2882.1299999,2800.0
2017-06-07T03:30:00.0,5568690.74392121,12.991399513637576,2835.1472226925,2840.99794644,2846.00000001,2862.54525257,2800.0
2017-06-07T07:30:00.0,6886097.37686735,22.52996758027622,2820.03772930375,2793.70516897,2840.99794643,2860.0,2752.67800586
2017-06-07T11:30:00.0,5261383.30267423,20.01690160311891,2797.4101035275,2800.0,2793.70516897,2826.1464077,2758.00000001
2017-06-07T15:30:00.0,8342210.83475214,34.22906814048336,2790.99994194625,2750.0,2800.0,2820.0,2715.0
2017-06-07T19:30:00.0,5530579.26656967,12.576995785330512,2763.6705580075,2759.40406492,2750.0,2790.53523786,2721.09762359
2017-06-07T23:30:00.0,17481468.83193865,37.95344600104055,2666.71416552625,2645.50430872,2757.00000001,2762.71239281,2564.0
2017-06-08T03:30:00.0,8905267.7364,38.84045026533781,2644.7101351075,2690.99999999,2645.50430872,2695.8424839,2558.9
2017-06-08T07:30:00.0,7292785.07784655,19.929168232779983,2741.3260612862505,2730.1,2690.99999999,2784.51972156,2690.99999999
2017-06-08T11:30:00.0,3375300.0903079,15.09939584606682,2747.5837184150005,2726.70000012,2730.1,2778.61,2724.21000001
2017-06-08T15:30:00.0,5695042.68172311,23.15069971288898,2696.26344187,2694.0,2729.99999999,2734.0264794,2656.4261801
2017-06-08T19:30:00.0,4363283.19537039,13.42292219887631,2704.60960717875,2735.49999999,2694.0,2735.80544432,2679.28548797
2017-06-08T23:30:00.0,4381734.15890585,21.685869868760978,2759.3994208975,2788.0,2735.0,2797.14511794,2720.00000002
2017-06-09T03:30:00.0,5504029.17630399,18.557930138871388,2801.23640034625,2785.51,2786.16326382,2830.4285873,2769.11589253
2017-06-09T07:30:00.0,3804166.8669536496,9.512825860931548,2791.0852341525,2793.99999979,2785.51,2808.0,2772.37523782
2017-06-09T11:30:00.0,2723598.85952563,6.300076365619043,2801.41443542,2806.0,2793.99999979,2815.0,2785.61002026
2017-06-09T15:30:00.0,5147699.5231683,15.693086612840506,2827.11505686125,2839.99999991,2801.81717994,2850.99999949,2800.0
2017-06-09T19:30:00.0,4182704.3918104796,14.820565254809173,2825.70611159125,2825.93962197,2839.0,2850.0,2801.90000001
2017-06-09T23:30:00.0,3913227.17901807,8.970680533996564,2819.01311281875,2816.09973687,2825.93962197,2833.96725944,2793.01496208
2017-06-10T03:30:00.0,3277289.49900176,4.250650764688531,2826.9967388162504,2834.98989989,2813.0,2840.7,2812.62426283
2017-06-10T07:30:00.0,4280128.1786968,10.334472083793623,2813.8815632475,2787.73458182,2834.98989986,2837.97999998,2785.0009
2017-06-10T11:30:00.0,3987385.72242668,28.16241512756713,2826.24531969875,2867.99999989,2794.6479774,2880.0,2785.12041544
2017-06-10T15:30:00.0,5681950.73813037,16.380502778585523,2871.57633424625,2834.96956942,2863.1,2906.16026926,2825.09669757
2017-06-10T19:30:00.0,6739335.99472424,13.709907633318089,2840.77492983875,2829.35000003,2834.96956942,2874.56873189,2800.0
2017-06-10T23:30:00.0,6654701.91375533,17.688440300773184,2805.676208635,2811.82022002,2829.35000004,2847.01505705,2760.0
2017-06-11T03:30:00.0,5382994.3906804,12.889995725161945,2832.7933566725,2821.92761639,2803.99990001,2875.0,2799.72506628
2017-06-11T07:30:00.0,3415303.0180609603,9.905259194199632,2811.60074101875,2822.58849565,2821.92761625,2832.81163198,2784.00000002
2017-06-11T11:30:00.0,3732149.04368525,6.087849212793207,2823.0659767525,2826.46527482,2822.58849564,2838.02633059,2806.09
2017-06-11T15:30:00.0,8623754.799735319,34.788176565244946,2871.4573917475,2944.0,2829.36527479,2975.0,2822.47656195
2017-06-11T19:30:00.0,5580096.2728379,12.292412744939227,2933.871342205,2928.27415191,2944.0,2977.0,2905.00000001
2017-06-11T23:30:00.0,4096381.07082545,7.483094659664935,2929.12331568125,2937.1,2924.41612886,2953.0,2910.86049806
2017-06-12T03:30:00.0,3843557.1514873197,11.968791358854286,2945.8763778337498,2940.77048798,2937.1,2965.0,2920.0
2017-06-12T07:30:00.0,6674512.94158395,27.508317429484983,2907.45722345125,2887.0,2940.77048798,2951.31685009,2855.25952321
2017-06-12T11:30:00.0,20003261.27610362,122.41716058673326,2757.39231698625,2625.0,2887.0,2895.36866193,2520.000027
2017-06-12T15:30:00.0,16029040.21484558,32.66780796116585,2666.8141842924997,2648.0,2625.0,2735.00000006,2560.0
2017-06-12T19:30:00.0,28250306.424236342,70.03533821348057,2485.58328073875,2430.08498173,2648.0,2666.87499999,2300.0
2017-06-12T23:30:00.0,13904032.62718259,31.546039505652125,2530.556576705,2571.05013426,2419.99990002,2588.0,2419.99990002
2017-06-13T03:30:00.0,10460664.748847838,41.80195139786414,2575.88143600875,2535.83800035,2566.50556852,2648.0,2513.58496152
2017-06-13T07:30:00.0,8327273.43301423,47.20096788090517,2630.1612276925,2699.91115489,2535.83800034,2715.0,2532.2265517
2017-06-13T11:30:00.0,7511305.74899525,31.28488140570821,2638.933259655,2611.71240925,2699.91115489,2700.78231635,2566.0
2017-06-13T15:30:00.0,4901234.29604803,17.998258737844782,2645.09819807375,2680.0,2611.71240926,2688.0,2595.00350767
2017-06-13T19:30:00.0,6271663.45090934,12.602766368473816,2703.3782809612503,2695.999999,2685.25265161,2750.0,2658.45451447
2017-06-13T23:30:00.0,4779155.08982414,8.673996774707442,2676.4906505562503,2676.77469678,2695.999999,2698.9999,2650.0
2017-06-14T03:30:00.0,3530288.3007849203,14.198556070679196,2697.9331602800003,2696.00000001,2671.00086237,2729.21,2665.40423003
2017-06-14T07:30:00.0,5741336.91743086,22.0258838892338,2691.2990707725003,2648.8,2696.00000001,2723.99999993,2628.0
2017-06-14T11:30:00.0,4971138.09307906,10.274984389787118,2655.57392056125,2647.57645706,2648.8,2675.0,2613.44133315
2017-06-14T15:30:00.0,18900401.30920434,70.18178029327538,2544.4425945875,2510.0,2647.57645707,2661.25990666,2402.11010101
2017-06-14T19:30:00.0,15241318.979818389,28.15236332151037,2460.115063455,2476.337771,2510.0,2529.95,2350.0
2017-06-14T23:30:00.0,14798604.53558289,64.28426625787459,2408.4492563350004,2386.78070979,2476.04781446,2505.07334548,2273.1
2017-06-15T03:30:00.0,8306511.454030659,37.60617377310382,2402.04997166125,2404.53258412,2386.7807098,2459.85750006,2306.8
2017-06-15T07:30:00.0,20816427.58395657,49.49717806172092,2284.4081878750003,2350.0,2400.66811167,2404.56789094,2115.0
2017-06-15T11:30:00.0,16041733.13483958,82.19241121748377,2285.68200749875,2182.30000006,2350.0,2380.12067829,2151.00000002
2017-06-15T15:30:00.0,31698180.10108456,63.19968426769198,2155.906175935,2168.99999992,2182.0,2302.18310212,2012.0
2017-06-15T19:30:00.0,15086705.66365998,42.26800997214785,2249.8951277799997,2329.91432611,2169.1,2350.49229795,2168.99999992
2017-06-15T23:30:00.0,12727976.036548,24.873785579160945,2355.57195748875,2374.46992685,2329.91432611,2410.00000003,2267.12474805
2017-06-16T03:30:00.0,9245236.557886489,27.522975738274294,2315.27793705625,2325.84500326,2374.46992799,2391.02770249,2240.0
2017-06-16T07:30:00.0,6741333.998415271,22.08699334329284,2384.64691984,2370.0,2329.83517237,2429.99999999,2323.95407253
2017-06-16T11:30:00.0,7494111.0075973105,25.625064947224754,2415.2136084625,2365.0,2370.0,2454.42544815,2335.32
2017-06-16T15:30:00.0,8464952.73717589,23.136487830525553,2373.40367897625,2393.62324123,2356.54386862,2406.67156618,2318.0
2017-06-16T19:30:00.0,6266614.47528633,13.747163300363031,2439.111749745,2470.76213669,2397.0734951,2474.0,2395.55211023
2017-06-16T23:30:00.0,5267717.84870732,20.133469513667936,2432.16530928125,2435.00000001,2470.7621367,2477.48703455,2387.67982769
2017-06-17T03:30:00.0,6052567.59945301,22.397212916797358,2402.44991404375,2430.78625841,2438.49136377,2438.49136377,2369.61451577
2017-06-17T07:30:00.0,5024599.90701667,8.664712300920964,2449.5119695949998,2452.6564837,2419.0,2480.0,2415.50000001
2017-06-17T11:30:00.0,5767090.78679641,30.69448000358272,2502.4019906075,2538.51142487,2452.7791328,2550.5906714,2450.55278567
2017-06-17T15:30:00.0,6030855.88478933,19.89089773282958,2533.4312740375,2579.11110999,2539.62145184,2579.11111,2496.03644398
2017-06-17T19:30:00.0,8396616.36997722,18.05308450162929,2601.3243823575,2622.54750733,2579.11110999,2630.00000002,2554.0
2017-06-17T23:30:00.0,5529189.16714857,9.234602109561155,2617.1392033274997,2607.14769572,2622.54750735,2640.0,2596.00000001
2017-06-18T03:30:00.0,6832934.5347429,19.590966428731722,2609.016907765,2628.8020398,2607.14769572,2640.44856603,2556.32051439
2017-06-18T07:30:00.0,10685103.15710567,71.44613469334024,2582.0796582625,2430.99999999,2628.80203972,2638.02733796,2430.99999999
2017-06-18T11:30:00.0,9398231.49415661,28.25489412980517,2524.41830249875,2563.43619716,2431.12,2570.0,2408.0
2017-06-18T15:30:00.0,7010270.958604639,24.196526994201363,2529.41922934,2533.0,2563.4667438,2569.64527234,2480.0
2017-06-18T19:30:00.0,5713022.47476999,28.648050079995897,2510.48815858375,2467.82971279,2531.0,2559.46914473,2441.95771243
2017-06-18T23:30:00.0,6772196.85895194,20.510450838212883,2463.496909545,2492.3,2465.00000005,2499.3107361,2413.33496422
2017-06-19T03:30:00.0,4568622.89727783,18.38846419826712,2515.57701679375,2537.53275937,2491.12119074,2554.9162803,2483.15057429
2017-06-19T07:30:00.0,4400325.719624041,14.640455992274767,2557.1175359025,2559.87407602,2539.37780507,2596.3421559,2531.38957503
2017-06-19T11:30:00.0,5498194.54385415,23.94740953530705,2527.80164805625,2504.0,2559.87407602,2571.50274137,2481.49782383
2017-06-19T15:30:00.0,5452287.553473869,16.194324581724512,2538.2258380599997,2532.36245383,2503.2300952,2565.575,2500.0
2017-06-19T19:30:00.0,4955630.56243191,14.613788387129912,2566.18860960875,2546.77509322,2533.74407273,2596.31121928,2531.00000006
2017-06-19T23:30:00.0,3419345.34656111,7.764723759886986,2564.6111898887502,2583.04709526,2546.77509323,2591.0,2541.87181802
2017-06-20T03:30:00.0,3940577.9361919602,5.723998447729054,2601.20413978,2593.08951091,2584.99999992,2620.358887,2580.98559748
2017-06-20T07:30:00.0,4702311.74772305,8.731989348032574,2593.7107711874996,2599.87,2595.26005268,2612.0,2573.2761859
2017-06-20T11:30:00.0,3657163.5200442905,10.170413612102074,2584.44605669625,2603.92272769,2599.86999996,2603.92272769,2563.73
2017-06-20T15:30:00.0,5981806.05592287,15.428605026981177,2631.483918325,2647.29989476,2603.94973249,2660.01000004,2595.77216898
2017-06-20T19:30:00.0,10971627.778130509,43.28142302189577,2699.04067839,2735.0,2649.0,2785.52657367,2626.45034091
2017-06-20T23:30:00.0,7650367.0146129895,26.46270263708573,2723.1064793287496,2668.00000301,2742.0,2755.0,2664.0
2017-06-21T03:30:00.0,4364390.435085639,17.880692800531516,2699.03969654625,2739.0,2668.00000301,2739.71646537,2661.0
2017-06-21T07:30:00.0,9897028.50479591,40.96448188968914,2706.03143249875,2706.88871042,2739.0,2775.81626497,2620.0
2017-06-21T11:30:00.0,4814831.69967535,21.30677725826354,2693.192101635,2690.89687625,2706.88871042,2725.8863438,2639.96380343
2017-06-21T15:30:00.0,5932884.356086451,17.995127099434537,2691.22371199,2676.06996599,2696.01160685,2726.65098314,2640.0
2017-06-21T19:30:00.0,5885966.04107144,13.117873143623441,2673.97326618,2652.0,2676.069966,2700.0,2641.89261591
2017-06-21T23:30:00.0,12920554.97364353,29.69767291185101,2612.289276235,2620.0,2652.0,2666.68414065,2541.20794418
2017-06-22T03:30:00.0,3745868.9768815,11.957741735099136,2616.87943756375,2609.99999989,2624.90653876,2640.0,2588.00000001
2017-06-22T07:30:00.0,4391636.98567189,16.418262917695,2592.5359472150003,2600.0,2614.0,2623.98142495,2544.0
2017-06-22T11:30:00.0,4617860.56849276,27.2870033155563,2616.46084259875,2639.99,2600.0,2654.20650219,2569.3353848
2017-06-22T15:30:00.0,4133152.8667036,23.52595149219261,2665.30670731875,2697.99999997,2639.99999,2700.0,2628.33333333
2017-06-22T19:30:00.0,2574923.23741721,10.73266934345867,2688.77759960125,2673.0,2699.0,2704.94331536,2660.0
2017-06-22T23:30:00.0,2841204.93289449,7.989692744611265,2671.09713325375,2673.37636987,2673.0,2691.7,2644.0
2017-06-23T03:30:00.0,2047186.4402656,7.805295769360059,2694.03265219375,2696.11191357,2675.32267508,2714.81657054,2671.04789953
2017-06-23T07:30:00.0,2053391.83697748,6.359932572062172,2687.7594443612497,2684.99999997,2691.54,2702.54441479,2666.0
2017-06-23T11:30:00.0,1795140.3791305101,9.026051171258272,2672.1781464025,2681.87391695,2684.99999997,2688.2964534,2650.0
2017-06-23T15:30:00.0,2553202.38086303,9.630792376597729,2690.4753495024997,2699.49999999,2681.87391695,2714.92092529,2675.0
2017-06-23T19:30:00.0,2001134.2215158,6.712378842145135,2705.84000791375,2704.0,2699.0,2720.0,2692.68533458
2017-06-23T23:30:00.0,2640176.6056348803,12.896491345059506,2692.29461513375,2670.0,2702.1,2715.64071202,2665.23294815
2017-06-24T03:30:00.0,1896775.63040834,6.828465598716913,2678.4701659475004,2664.90169157,2670.881526,2687.99999999,2664.00000001
2017-06-24T07:30:00.0,2239047.08868065,5.219256205896014,2674.3474700175,2670.94798999,2664.90169157,2687.48950324,2660.0
2017-06-24T11:30:00.0,1718417.5463455701,4.3451509841755,2665.30839915125,2664.88218724,2672.3849426,2674.99999,2651.68
2017-06-24T15:30:00.0,13246092.50816743,60.61657102645082,2592.469331935,2597.00000001,2664.88218724,2672.0,2487.11
2017-06-24T19:30:00.0,8543446.15066521,38.155734430315604,2550.62744284375,2477.01000001,2599.09999999,2611.98,2465.0
2017-06-24T23:30:00.0,6444784.8079257095,16.743796321677472,2501.5541215525,2503.48203847,2480.0,2541.7373393,2450.92370001
2017-06-25T03:30:00.0,7258733.76094749,18.24454746816247,2476.44913794125,2481.94224365,2503.4303456,2507.39978733,2431.69446947
2017-06-25T07:30:00.0,3266067.4729396803,15.650237677875099,2521.8517326974998,2512.51159982,2481.9,2549.99999999,2476.76572208
2017-06-25T11:30:00.0,4541208.19933398,16.34579179551756,2554.683609175,2588.10375282,2514.0,2598.448888,2512.51159982
2017-06-25T15:30:00.0,5627435.09720427,23.106588514120542,2559.41920461875,2524.00000003,2588.10375282,2602.08518563,2518.00000001
2017-06-25T19:30:00.0,5914936.86286926,36.47625405854537,2516.2992647749998,2454.0,2524.00000003,2561.80499999,2436.30000001
2017-06-25T23:30:00.0,14951823.04032386,32.61860276440878,2441.72217759125,2481.8117977,2450.99999999,2488.07664344,2359.10291486
2017-06-26T03:30:00.0,4778150.77784962,14.107342389876123,2480.68266944125,2503.98777909,2479.9,2507.0,2446.55228983
2017-06-26T07:30:00.0,9192658.37631216,39.03439576066026,2432.9987578462496,2382.0,2503.98777909,2508.92659464,2358.00000001
2017-06-26T11:30:00.0,8636202.66131109,25.128478474865453,2415.4218564075,2412.42229687,2382.00000001,2462.70790437,2367.80000001
2017-06-26T15:30:00.0,11474265.6375442,45.240958178742645,2395.0266965749997,2311.49300695,2412.11583576,2455.0,2286.0
2017-06-26T19:30:00.0,21452107.92120526,47.239684602927504,2291.6889823574998,2235.20000006,2311.49300694,2373.3998639,2222.89290482
2017-06-26T23:30:00.0,18307095.3787157,50.32626197003523,2352.95368307875,2395.28891992,2235.20000006,2439.75310916,2192.00000001
2017-06-27T03:30:00.0,8016485.90590146,26.75555215157263,2410.7340970775,2422.80241237,2393.38025002,2463.08758765,2308.10791
2017-06-27T07:30:00.0,9046247.61669371,32.011301169812135,2387.7221114824997,2324.12183767,2421.5,2434.99005,2315.00000001
2017-06-27T11:30:00.0,7281919.7487149,21.271248699174826,2332.49573426,2308.0,2324.12183767,2368.0,2299.66666666
2017-06-27T15:30:00.0,15778661.481246801,41.141317093321874,2281.3692280362498,2291.81034548,2306.0,2360.97756511,2168.333
2017-06-27T19:30:00.0,10557892.03708341,44.010942688775934,2312.7198538000002,2381.58305954,2292.98893044,2399.23551693,2237.51096483
2017-06-27T23:30:00.0,11745112.98929863,41.12667552548134,2439.7024142024998,2510.0,2381.24796,2515.99999999,2380.23000001
2017-06-28T03:30:00.0,8266229.200461261,21.140558277559563,2452.2168693425,2482.88999999,2510.0,2512.0,2404.00000005
2017-06-28T07:30:00.0,5306168.95603838,23.17310731521095,2441.741380295,2474.09359893,2480.85557619,2484.80710929,2390.38105202
2017-06-28T11:30:00.0,4872333.76211481,11.503361089694272,2464.5573916662497,2482.07273054,2474.09359893,2490.0,2428.88415274
2017-06-28T15:30:00.0,9174388.54572122,14.238004983561021,2483.65348624625,2477.0,2482.0,2517.30391393,2440.0
2017-06-28T19:30:00.0,4584259.37911161,16.820978280411317,2473.9128756537502,2495.00000024,2476.99999999,2504.65572391,2440.0
2017-06-28T23:30:00.0,7473459.33997906,14.358393271164358,2526.21165269375,2513.00000002,2502.0,2560.79000002,2480.0
2017-06-29T03:30:00.0,3404837.3174218405,10.608286379822868,2511.549886985,2525.99999999,2517.99999998,2537.48020931,2490.0
2017-06-29T07:30:00.0,2392268.55793184,8.785876015005003,2518.06521524625,2506.88731412,2523.36242512,2537.99999999,2502.95500001
2017-06-29T11:30:00.0,12171113.26025304,31.0962115974158,2475.8708172499996,2471.39913167,2509.0,2523.21108238,2398.9622295
2017-06-29T15:30:00.0,5470162.70004519,22.92160058872983,2457.6601452737495,2488.9972177,2471.39913167,2495.32695341,2421.0
2017-06-29T19:30:00.0,5042213.00463016,12.618655997017369,2513.92777037875,2504.0,2487.18839999,2539.5783773,2482.85705324
2017-06-29T23:30:00.0,3258112.73070751,17.591110510425693,2498.46123368,2468.47472319,2504.0,2526.37045009,2456.61471407
2017-06-30T03:30:00.0,2747013.95097565,10.571190865295648,2474.8221790912503,2460.78462373,2466.44776592,2493.11070281,2442.88651501
2017-06-30T07:30:00.0,2709889.1234707898,9.419430383833673,2459.21284165375,2442.99999993,2455.67229913,2474.59682618,2441.94855418
2017-06-30T11:30:00.0,3936318.8292148197,16.078891827488818,2474.55981334125,2497.99989998,2442.99999,2507.99999999,2442.10000004
2017-06-30T15:30:00.0,3645001.6733707096,9.970600972393392,2480.64992392875,2493.89228832,2497.99989997,2501.6643256,2455.11466189
2017-06-30T19:30:00.0,2654183.90904009,9.648232209204295,2493.9015686975,2485.03799985,2493.0,2510.0,2466.0
2017-06-30T23:30:00.0,6772508.321860599,25.73170237721994,2449.20584503875,2423.6613876,2484.99999989,2489.88460338,2402.11
2017-07-01T03:30:00.0,5628487.4583128095,23.732482476138937,2395.72426020125,2372.00001002,2423.66138761,2436.0,2357.60182514
2017-07-01T07:30:00.0,3110462.13077978,16.754030232717263,2402.6784308825,2432.20700001,2372.00001002,2436.0,2365.0
2017-07-01T11:30:00.0,1415255.2678965,6.558348971958435,2427.177505225,2423.0,2432.20700001,2441.99999996,2390.0
2017-07-01T15:30:00.0,3531117.9117410104,16.779283784042946,2393.35693744125,2404.04346038,2423.0,2430.0,2362.8935797
2017-07-01T19:30:00.0,6648025.50673962,24.60861609235249,2361.30459358625,2337.55,2404.04346038,2404.05353273,2290.0
2017-07-01T23:30:00.0,6986860.744182039,18.51675935502182,2320.89338317375,2346.54237323,2337.55,2356.0060155,2284.0
2017-07-02T03:30:00.0,4083241.75031533,8.764661627314304,2315.3986060449997,2305.47290062,2346.0,2348.38339855,2295.4139943
2017-07-02T07:30:00.0,3137713.66111058,15.021595112180476,2329.2100164325,2350.0,2305.47290062,2350.0,2303.68835847
2017-07-02T11:30:00.0,4257612.12607234,12.832627780369332,2372.75334096,2378.0,2350.0,2397.6983,2348.55466751
2017-07-02T15:30:00.0,3685829.52761841,13.973903171288105,2360.648106815,2385.0,2378.09730638,2390.24382829,2340.80605732
2017-07-02T19:30:00.0,5218399.775533469,11.116637220851409,2410.95722900875,2424.0,2386.0,2437.99999999,2380.25861776
2017-07-02T23:30:00.0,4075400.80507101,13.639134060092491,2439.5298711325004,2435.14325217,2424.42458909,2465.0,2418.30000001
2017-07-03T03:30:00.0,2922397.55927554,8.774268323866318,2433.0280155849996,2422.0,2438.58276941,2453.34504846,2419.37918424
2017-07-03T07:30:00.0,3641777.71498978,8.799433610069677,2442.10601996625,2428.4360888,2425.69999999,2459.0,2417.54545454
2017-07-03T11:30:00.0,2985665.0742092403,12.292784923950725,2434.40239258,2464.0,2428.43608904,2465.0,2421.38697434
2017-07-03T15:30:00.0,13019355.53136428,30.825239820035524,2530.4146376337503,2563.65622768,2464.0,2591.89899,2461.91886922
2017-07-03T19:30:00.0,4240746.44879645,9.995232283128615,2529.2061197075,2538.99999991,2563.65622768,2563.65622768,2510.296206
2017-07-03T23:30:00.0,5554293.109009581,18.28458450474493,2553.0306222712497,2536.4577091,2538.99999991,2590.31,2524.62662464
2017-07-04T03:30:00.0,6452156.078452599,28.4943028421287,2579.769602905,2610.0,2535.69695163,2624.12345003,2530.01475643
2017-07-04T07:30:00.0,4520102.629169861,7.928249653341833,2615.6132929625,2615.0,2610.58,2631.31499997,2600.0
2017-07-04T11:30:00.0,5420758.04826949,8.534712626237352,2599.9850837525,2606.99999998,2615.0,2618.7854619,2582.00210006
2017-07-04T15:30:00.0,4900137.582163781,20.77107430085199,2595.6978731925,2554.5501,2606.99999998,2617.67440564,2550.31421426
2017-07-04T19:30:00.0,4789297.54108401,16.313790827685967,2545.08368051125,2519.96744,2554.5501,2572.96211325,2519.96744
2017-07-04T23:30:00.0,2822973.1656406904,19.069729816530614,2556.94816729375,2580.0,2519.96744,2595.65462186,2516.0
2017-07-05T03:30:00.0,2632012.14040058,11.351030874601035,2545.0731415662503,2539.07765943,2579.9544137,2582.57410686,2528.07662992
2017-07-05T07:30:00.0,3361587.2493071803,17.485454084988323,2519.3054160325,2495.0,2540.0,2543.448,2480.61
2017-07-05T11:30:00.0,2375111.1941695902,7.230233149214868,2510.26400780125,2516.17671775,2495.0,2523.50794447,2493.611
2017-07-05T15:30:00.0,4055089.8065136806,11.581706843484787,2536.0827649075,2555.0,2516.17671775,2556.85,2492.001
2017-07-05T19:30:00.0,3359170.93973025,16.077260955452516,2569.83726353125,2602.49999996,2555.0,2603.9385512,2547.30434782
2017-07-05T23:30:00.0,3592889.8282667,10.238217590660529,2598.41694576625,2599.00010597,2602.4,2619.90012345,2580.0
2017-07-06T03:30:00.0,2227987.69350741,10.247564504740696,2588.25492671875,2600.09,2599.00014572,2604.87873116,2571.07760879
