time,txt,name,username,likes,retweets,replies
2020-05-12 20:36:14 BST,"Other #Crypto Assets like #Bitcoin are not our enemy, as a utility token $XRP will bridge them and this is perfectly fine. The whole market will benefit over the work of @Ripple",K h a n 🍌,shirkhan1981,142.0,20.0,7.0
2020-05-04 10:57:01 BST,"💭Imagine that you have only 1000$, and you can invest them in only one currency.💵  ❓What currency you choose?❓  #crypto #cryptocurrency #XRP #btc #DGB #TRON #digibyte #ripple #exchange #binaryx #bitcoin #blockchain  #ethereum #trading #bitcoinmining #cryptonews #investment",Binaryx: Trading Platform,binaryx_en,82.0,47.0,46.0
2020-04-21 00:17:27 BST,#xrpcommunity  It is my mission to be 100% committed to providing detailed  information of Ripple and XRP as soon as possible. I recently converted all of my crypto assets to XRP. Believe and you will receive. Knowledge is Key. ✌️😎 @ripple,JamesRuleXRP💫HODL💫DYOR💫I Told You So🚀👊😎 122K,rulexrp,301.0,20.0,30.0
2020-04-06 16:11:48 BST,POLL - Who will be the first to create a CBDC?  #cbdc #bitcoin #xrp #ripple #ethereum #crypto #blockchain #digitaldollar #digitaldollarproject #digitalyuan #imf,Tony Edward - Thinking Crypto YouTube & Podcast,thinkingcrypto1,32.0,20.0,12.0
2020-03-26 14:06:50 GMT,I'll send 10$ in $xrp to someone who:   1. Follows me&amp;  @GalaxyTraging   2. Tag 3 friends  3. Like &amp; retweet   If the winner isn't following all rules i will choose another one!  Game ends at 250 RT  #giveaway #giveaways #GiveawayAlert  #ripple #BTC #bitcoin #crypto #xrp #altcoin,InfiniteSoul,peterb33333,100.0,87.0,142.0
2020-03-10 09:15:03 GMT,📊Poll of day: ❓Coin of the week? 2 Day poll! Please #vote and #Retweet!📣  #crypto #cryptoexchange #cryptocurrencies #coinmarketcap #coinex #litecoin #ltc #miota #iota #nem #xem #verge #xvg #tron #trx #digibyte #dgb #ripple #xrp #bitcoin #btc #ethereum #stellar #xlm #cardano,Binaryx: Trading Platform,binaryx_en,72.0,47.0,10.0
2020-03-09 15:28:52 GMT,"Huge Shoutout &amp; Thank You @RepGosar for introducing the Cryptocurrency Act of 2020 to Congress today.  “the bill looks to provide not only clarity, but legitimacy to crypto assets in the United States.”  #crypto #bitcoin #xrp #ripple #ethereum #blockchain  @realDonaldTrump",Tony Edward - Thinking Crypto YouTube & Podcast,thinkingcrypto1,63.0,20.0,2.0
2020-03-09 21:27:08 GMT,"I will be interviewing Alex Mashinsky, CEO of @CelsiusNetwork this week.  What questions would you like me to ask him? Please reply below👇  #bitcoin #crypto #xrp #ripple #ethereum #blockchain",Tony Edward - Thinking Crypto YouTube & Podcast,thinkingcrypto1,98.0,18.0,41.0
2020-03-04 10:34:07 GMT,India's population...  Massive  India's annual cross border remittances... Massive  India's Unbanked... Massive  India's need for Crypto Use Cases... Massive  Indian Govt. views on helping it's citizens... Massive   Ripple and $XRP's presence in India... Massive  🚀🚀🚀,Michael B.Hive,xrpmichaelb,860.0,169.0,54.0
2020-02-21 10:24:02 GMT,Good to know  1) Ripple does not own the XRP Ledger  2) users of the XRP Ledger are not customers of Ripple 3) Ripple does not have the power to reverse transactions  (e.g. theft)  #xrp #fintech #crypto #blockchain @Ripple,XRP_Cro,stedas,93.0,20.0,3.0
2020-02-16 21:05:34 GMT,🦷GIVEAWAY TIME 👄20 RIPPLE #XRP PRIZE  RULES: 🩲RETWEET THIS 🩲FOLLOW @CPSeduction  🩲TAG FRIENDS 🦧END IN ONE WEEK #Giveaway #crypto,🌹C.P.Seduction🌹,cpseduction,72.0,75.0,122.0
2020-02-09 01:22:39 GMT,“Paying attention to simple little things that most men neglect makes a few men rich.”– Henry Ford  It really makes you wonder why so many people in the #Crypto space always neglect #Ripple &amp; $XRP?  It sounds like deep down they fear #XRP’s true potential to dethrone #Bitcoin,XRPcryptowolf,xrpcryptowolf,246.0,48.0,15.0
2020-01-26 16:11:52 GMT,How do you think Ripple's IPO would affect XRP?  (Vote &amp; Retweet for best results)  #XRP #XRPCommunity #Ripple #crypto #cryptocurrency #blockchain,HODL,hodlstyle,45.0,21.0,7.0
2020-01-25 19:56:07 GMT,"7. use XRP only  8. They can invest in pretty much anything to increase the utility of XRP 9. An IPO will be good for XRP because it will increase the utility of XRP 10. Ripple can change their funding mix between Crypto, debt &amp; equity and swap anything  11. The become regulated",Crypto Granny,susietrader,102.0,15.0,2.0
2020-01-25 20:05:43 GMT,Plus XRP use will increase - Stock investors will buy Crypto XRP because they will have published reports from Ripple which are audited - not like the thousands of Crypto's that have talked crap &amp; r scams with no audited whitepapers &amp; will fail.,Crypto Granny,susietrader,227.0,40.0,6.0
2020-01-25 20:17:00 GMT,there are trillions &amp; Trillions of dollars looking for an investment ok - every asset class looks expensive except Crypto - XRP /Ripple has incredible techn bigger than the internet - just because Ripple does an IPO -of $3bn - there r trillions of $ out there to buy CRYPTO,Crypto Granny,susietrader,222.0,45.0,7.0
2020-01-12 15:06:22 GMT,Open question about XRP to every crypto holder out there!!!   Please help me to retweet this poll!   #xrp #XRPcommunity #xrpthestandard #xrparmy #XRPnotasecurity #xrpnews #ripple #coil #bitcoin #ltc #dgb #vet #zcash #eth #etc #etn #pi #kin #crypto #blockchain #coin #bnb #bcash,Life of Pi,dimitrykleijer,18.0,14.0,1.0
2020-01-09 16:04:29 GMT,What year are you planning to HODL to if we don't see a bull run within the next 2 years? #crypto #bitcoin #xrp #ripple #ethereum #litecoin #vechain #vet #digitalassets #blockchain,Tony Edward - Thinking Crypto YouTube & Podcast,thinkingcrypto1,33.0,12.0,12.0
2020-01-02 16:25:08 GMT,"⁠2020 at #Ripple begins with a further release of #XRP tokens worth $192 million as part of a planned incentive scheme. These constant dumps that Ripple makes are not helping the price of XRP, that's for sure.   #crypto #cryptocurrrency",Weiss Crypto,weisscrypto,117.0,15.0,44.0
