time,txt,name,username,likes,retweets,replies
2018-04-27 18:06:08 BST,"We've received some questions on the upcoming Monero hard fork at block 1564965. We plan to pause XMR deposits and withdrawals starting at 5pm EDT on April 29, and re-enable once the network stabilizes. We do not plan to support XMV at this time.",Poloniex Exchange,poloniex,128.0,51.0,46.0
2018-04-23 15:51:29 BST,The Hottest Altcoin to invest in it NOW?? Vote and Retweet! #crypto #cryptocurrency #bitcoin #bitcoinprice #ripple #xrp #vechain #ven #verge #xvg #tron #trx #stellar #xlm #monero #dash #icon #icx #litecoin #ltc #bnb #miota #iota #ethereum #eth #altcoins #kin #nem #xem #binance,Crypto Investments Guide,cryptoinvest18,46.0,42.0,13.0
2018-04-23 17:54:56 BST,That “Bitcoin Private’s” market cap is greater than Zcash is a testament to how flawed market cap is as an indicator.  Monero trading volume $120 Million. Zcash trading volume $68 Million. BTCP trading volume $2 Million.,Whalepool,whalepool,412.0,73.0,30.0
2018-04-22 12:04:16 BST,Monero is only 10% away from making a new ATH vs BTC 😍,Crypto฿ull,cryptobull,150.0,14.0,8.0
2018-04-20 15:40:18 BST,Extremely surreal to hear Monero and Zcash getting discussed on the world stage at the IMF Spring Meetings 🤯,Jill Gunter,jillrgunter,386.0,63.0,13.0
2018-04-20 20:10:30 BST,"""Bitcoin Maximalism"" isn't even really a thing, it was made up by @VitalikButerin.  A lot of the most hardcore ""Bitcoin Maximalists"" support Litecoin, Monero, Chia, &amp; Grin.  The common thread here is these coins don't violate the first principles that give cryptocurrency value.",Kevin Pham,_kevin_pham,79.0,16.0,3.0
2018-04-17 10:28:44 BST,0.05 #BITCOIN GIVEAWAY! 1. Retweet 2. Follow Me 3. Like and Post your  #BTC wallet address in the comments. 10 Lucky winners will be pick at the end of he month ! #ltc #eth #xrp #dash #xvg #trx #bch #binance #ico #Airdrop #giveaway #BCH #monero #BTC #sub #freecrypto,Bitcoin Engineer,ebittoken,94.0,81.0,130.0
2018-04-17 16:06:21 BST,A quick heads-up: we're disabling our Monero wallet for a short time today in order to fix some of the withdrawal issues you're experiencing. Stay tuned for updates on this thread when we re-enable deposits and withdrawals!,Poloniex Exchange,poloniex,154.0,40.0,66.0
2018-04-17 21:44:24 BST,Burst = #Bitcoin + #Ethereum + #Monero + #Zcash + #Iota + Proof of Capacity #burstcoin #proofofcapcity #dymaxion,Burst Gorilla,burstgorilla,50.0,24.0,3.0
2018-04-08 21:52:11 BST,What privacy coin do you think will be the most anonymous and untraceable at the end of 2018 ? #Crypto #Privacy #Anonymous #Untraceable #Monero #Verge #Zoin #DeepOnion #XMR #XVG #ZOI #ONION #DASH #PIVX #ZEC #XZC #NAV #PHR #CLOAK #XSPEC #XST #BTC #ETH #XRP #BCH #LTC #EOS #ADA #XLM,Crypto-Fascist,cryptofascista,80.0,64.0,39.0
2018-04-08 22:42:56 BST,"Mining exploits have happened to bitcoin, litecoin, ethereum, and monero.  The Verge Team fixed it faster.   For our new partner, confidence in verge just got higher.  @vergecurrency #Vergecurrency #xvg #verge #vergecoin #vergefam",Nick,xvggaudi,414.0,149.0,10.0
2018-04-05 22:27:55 BST,"#monero is hard forking tomorrow, and it includes a PoW change meant to invalidate ASICs which may or may not exist. It'll also invalidate botnets that cannot update infected machines. Difficulty will readjust within 24h. Results will be very interesting.",Noah Ruderman,devilscompiler,451.0,149.0,22.0
2018-04-04 13:41:55 BST,"Looking forward to see you and have a 🍺  or 🍺 🍺 @ the Monthly Monero Meetup, tonight, 4 April 2018, Tigers Milk, Bryanston, South Africa",GloBee.com 🐝,globeecom,36.0,16.0,1.0
2018-03-28 00:15:29 BST,🦄Unicorns and dinosaurs🦕 🏔 5000 followers 🤜 700 $XRP 👉 3 lucky winners 🧙‍♀️👌  🕵️‍♀️Follow🌈 💯Like 📢RT 👄Spead the word  $eth #Ripple $ada $EOS #Litecoin #Cardano $dash #Monero $LTC #Giveaway #airdrop #bitcoin $ark $btc $xlm $xvg #xbt $etc $ada #xrparmy $XMR $dgb,CryptoCoin Ambassador,coinambassador,44.0,36.0,22.0
2018-03-26 15:03:21 BST,Monero's developers continue to change the protocol in an attempt to remain resistant to Bitmain's mining hardware. (hi @fluffypony!)  The battle between software and hardware in a decentralized world is going to be epic to watch.,Pomp 🌪,apompliano,276.0,71.0,19.0
2018-03-26 23:01:36 BST,Next altcoin to become TOP 10 by market cap? Vote and Retweet! #crypto #cryptocurrency #litecoin #ltc #nem #xem #verge #xvg #tron #trx #ripple #xrp #bitcoincash #vechain #ven #bnb #miota #iota #altcoins #monero #xmr #binance #coin #cryptos #eos #neo #stratis #stellar #cardano,Crypto Investments Guide,cryptoinvest18,50.0,32.0,4.0
2018-03-26 23:07:17 BST,Holy shitballs .. what a day in #crypto. 1. #Coinbase will add erc 20 tokens 2. Bearish wave for $btc takes out alts  3. TokenPay will cover 100% of the 75 mil $xvg 4. #litepay fucks  $ltc 4. I can't breathe.. I own most of those coins/tokens #bitcoin  #verge #bitcoincash #monero,"Chart Davidson - Meta buyer, Head5, Blockstars",chartdavidson,38.0,12.0,4.0
2018-03-13 17:06:24 GMT,"Third round of our  #giveway  2000 #Stellarlumens 🚀 1 DAY left.   Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc",StellarLummensFans,yetcryptotrader,91.0,70.0,12.0
2018-03-11 13:40:17 GMT,"Third round of our  #giveway  2000 #Stellarlumens 🚀 3 DAYS left.   Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc",StellarLummensFans,yetcryptotrader,91.0,87.0,13.0
2018-03-11 20:55:22 GMT,"For week 3 of the portfolio challenge, we are going to hold the week 2 picks.  We will make 2 new selections next Sunday. For now our portfolio will stay as   30% Litecoin  25% Cardano 20% Monero 15% Nano 10% Ethos",Doug Polk,dougpolkvids,232.0,26.0,68.0
2018-03-09 16:28:59 GMT,Which one will be bigger in the future?  #crypto #cryptocurrency #verge #xvg #vergefam #vergecoin  #tron #trx $trx #ripple #xrp $xrp #cardano #ada #stellar #xlm #BitcoinCrash #bitcoin #btc #EthereumClassic #ethereum #eth #nem #xem #monero #xmr #dash #neo #eos #altcoins #ico #icos,Crypto Investments Guide,cryptoinvest18,76.0,44.0,12.0
2018-03-09 18:50:42 GMT,"Third round of our  #giveway  2000 #Stellarlumens 🚀 5 DAYS left.   Just follow, retweet and like ! #crypto #btc #ethereum #hodl #cryptocrash #xrp #coinmarketcap #monero #neo #tron #trx #iota #nem #eos #bitcoin #airdrop #ltc",StellarLummensFans,yetcryptotrader,95.0,82.0,13.0
