dateTime,volume,weightedAverage,close,high,low,open,year,month,day,hour
2021-02-19 01:00:00,3778105.52262628,51587.50577632,51613.8857031,51935.50271764,51271.61525844,51819.25195329,2021,2,19,1
2021-02-19 02:00:00,4049281.78518257,51158.416289165005,51044.24932417,51569.85188274,50785.84798944,51558.36857616,2021,2,19,2
2021-02-19 03:00:00,1530174.9953335,51263.677485605,51300.0,51472.74620311,50807.54709241,51014.41271512,2021,2,19,3
2021-02-19 04:00:00,1080870.36752127,51322.197938344994,51211.99999999,51500.0,51072.87780256,51302.99464277,2021,2,19,4
2021-02-19 05:00:00,1889213.9966820504,51209.12261848,51363.00000002,51466.7914814,50950.0,51185.4112526,2021,2,19,5
2021-02-19 06:00:00,1375629.81034714,51552.710985085,51666.56441406,51800.0,51303.30303578,51349.52114337,2021,2,19,6
2021-02-19 07:00:00,1730305.01898138,51704.515576135,51718.86615563,51865.48731236,51565.81915447,51678.56819515,2021,2,19,7
2021-02-19 08:00:00,988699.60419621,51781.006089955,51790.45178098,51899.85161383,51672.84482332,51712.4583376,2021,2,19,8
2021-02-19 09:00:00,4813932.03287641,52333.6164255,52707.34589264,52910.08202704,51757.65785289,51790.13443914,2021,2,19,9
2021-02-19 10:00:00,2406818.9033618,52754.575214385,52837.9552751,52904.99166654,52564.8074,52707.34591134,2021,2,19,10
2021-02-19 11:00:00,3754804.26946743,52765.15573056,52767.57270034,52938.97387736,52439.63133344,52823.47305578,2021,2,19,11
2021-02-19 12:00:00,2352549.24059986,52684.365144955,52569.43812447,52850.0,52517.46866313,52767.57270034,2021,2,19,12
2021-02-19 13:00:00,3532018.96471978,52556.833943555,52530.68685912,52704.10284039,52338.13,52574.69566213,2021,2,19,13
2021-02-19 14:00:00,3590177.87089736,52764.595299010005,52717.54673442,52939.94741485,52530.68685913,52530.68685913,2021,2,19,14
2021-02-19 15:00:00,1326233.19168144,53052.73153167,53161.580043,53174.0,52701.25396282,52715.5008682,2021,2,19,15
2021-02-19 16:00:00,7751919.39661208,53760.271683165,54324.0,54324.0,53165.10748127,53165.10748128,2021,2,19,16
2021-02-19 17:00:00,6641507.888764869,54437.15983293,54428.81690158,54777.0,54000.0,54324.0,2021,2,19,17
2021-02-19 18:00:00,4839113.93929036,54644.163114025,54800.0,54841.75642467,54374.23695375,54429.14445571,2021,2,19,18
2021-02-19 19:00:00,13247092.94246674,55162.55757985,55000.0,55668.91640118,54614.32911348,54798.89265482,2021,2,19,19
2021-02-19 20:00:00,6897921.65809134,54891.17400606,54956.62001459,55197.99999999,54611.79383279,55000.0,2021,2,19,20
2021-02-19 21:00:00,7453158.915224479,55640.1937661,56155.55983311,56267.923814,54831.89791242,54956.6200246,2021,2,19,21
2021-02-19 22:00:00,9351288.29527342,55596.234210805,55560.0,56273.60404,55129.21660194,56145.2901048,2021,2,19,22
2021-02-19 23:00:00,2308825.64285305,55634.14378942,55711.77620521,55822.6951044,55355.99999999,55560.70924295,2021,2,19,23
2021-02-20 00:00:00,5562451.785682069,55830.07753497,55831.94218352,56290.28972683,55359.7366,55726.99186565,2021,2,20,0
2021-02-20 01:00:00,6562610.84837143,56134.14353619,56143.00000001,56572.874891,55672.69688457,55831.94218353,2021,2,20,1
2021-02-20 02:00:00,1247006.04160118,56209.69357855,56347.18149913,56439.38987845,55985.16004171,56153.14760434,2021,2,20,2
2021-02-20 03:00:00,2028584.4260306,56145.921338290005,55931.84781804,56368.84440153,55902.79545981,56347.18149913,2021,2,20,3
2021-02-20 04:00:00,1326617.46248992,55785.67868147,55925.95794968,55964.936375,55522.63360435,55910.37288122,2021,2,20,4
2021-02-20 05:00:00,1464196.77323075,55869.867651115,55679.99999999,56116.15842981,55645.5116,55925.95794967,2021,2,20,5
2021-02-20 06:00:00,1170358.61338756,55736.99008683,55704.19814966,55884.795548,55558.68809646,55673.0,2021,2,20,6
2021-02-20 07:00:00,3583926.17254709,55711.47342639,55683.98590022,55950.00000001,55472.84680234,55704.19814967,2021,2,20,7
2021-02-20 08:00:00,1842874.09013583,55399.263921405,55545.86485418,55688.64144197,55150.0,55688.25066183,2021,2,20,8
2021-02-20 09:00:00,2440598.33061304,55309.3540502,55358.36751707,55545.86485418,55033.9651475,55545.86485417,2021,2,20,9
2021-02-20 10:00:00,1161917.10094543,55398.883611845,55559.0,55559.0,55238.0543055,55350.0,2021,2,20,10
2021-02-20 11:00:00,1394286.39504735,55828.123037795,55876.58134313,55937.42229899,55552.67006806,55558.99999999,2021,2,20,11
2021-02-20 12:00:00,6068226.91743377,56422.348533394994,57167.22370539,57202.0,55744.33090003,55879.28731977,2021,2,20,12
2021-02-20 13:00:00,6374652.728763521,57223.685207085,57290.0,57559.51283242,56950.1,57197.11014928,2021,2,20,13
2021-02-20 14:00:00,2967749.41403695,57284.902753975,57076.73180297,57514.10029895,57039.0173396,57292.27623127,2021,2,20,14
2021-02-20 15:00:00,7273666.9462532,56545.425662405,56082.38896385,57252.98424999,55808.9252,57079.58540975,2021,2,20,15
2021-02-20 16:00:00,4102322.1512271697,56226.996003805005,56357.90797619,56581.11743595,55800.0,56085.19386716,2021,2,20,16
2021-02-20 17:00:00,5069825.19441619,56924.132692715,57135.78245055,57404.600783,56300.00000001,56357.9079762,2021,2,20,17
2021-02-20 18:00:00,2450309.6687634103,57066.15132372501,57013.46570553,57317.56053101,56757.54280001,57125.57834547,2021,2,20,18
2021-02-20 19:00:00,1694511.15499914,56923.57769588,56980.45062736,57212.77730213,56710.45250501,56982.92284398,2021,2,20,19
2021-02-20 20:00:00,1795159.09612215,56854.81087831,56876.21143327,57081.28149223,56581.99838842,56964.281365,2021,2,20,20
2021-02-20 21:00:00,2389482.1759802,56664.78410326,56552.91954074,57039.57303866,56265.14348595,56868.95392935,2021,2,20,21
2021-02-20 22:00:00,2654900.66366061,56403.63653936,56022.00000001,56856.916122,55902.3968799,56534.31708019,2021,2,20,22
2021-02-20 23:00:00,7448318.47547242,55339.15112061,55628.32790139,56016.21374268,54000.0,56016.21374268,2021,2,20,23
2021-02-21 00:00:00,4808471.61917232,55730.11030462501,55748.49913608,56165.53345033,55385.85014092,55605.71118829,2021,2,21,0
2021-02-21 01:00:00,3525232.13691485,55931.41596115,55895.35319033,56129.40272031,55698.58112561,55756.79026795,2021,2,21,1
2021-02-21 02:00:00,1959030.06500275,56223.020174655,56443.6101931,56660.529753,55814.2824807,55897.31649261,2021,2,21,2
2021-02-21 03:00:00,1803500.08593028,56580.21432288501,56595.09272553,56900.0,56312.00006092,56462.50548626,2021,2,21,3
2021-02-21 04:00:00,2074834.09389724,56494.351938615,56436.05115412,56664.83775059,56109.71994327,56602.36025772,2021,2,21,4
2021-02-21 05:00:00,1408452.77190177,56628.883900125,56851.96196881,56945.82507144,56428.77337845,56436.05115412,2021,2,21,5
2021-02-21 06:00:00,1368337.50070332,56565.160363555,56515.69736963,56875.6,56372.74385414,56872.02633745,2021,2,21,6
2021-02-21 07:00:00,8218001.36779508,56374.911488115,56056.98286002,56598.71693423,55957.39726901,56515.69736962,2021,2,21,7
2021-02-21 08:00:00,1585620.96562017,56142.18515525,56094.38129706,56336.10943123,55846.19296728,56056.72790951,2021,2,21,8
2021-02-21 09:00:00,1079508.7601862,56452.8681765,56453.00000001,56666.82543381,56106.59121667,56106.59121667,2021,2,21,9
2021-02-21 10:00:00,4304994.63314451,56939.24275228,57506.85253206,57900.0,56381.27829053,56450.00919794,2021,2,21,10
2021-02-21 11:00:00,2467792.82263188,57488.71457661,57396.30328916,57800.0,57250.0,57504.63584952,2021,2,21,11
2021-02-21 12:00:00,1752621.3313740902,57256.206169950005,57337.53574555,57413.54001715,57001.0,57411.42067919,2021,2,21,12
2021-02-21 13:00:00,2054503.36510417,57032.63816368,57157.34873775,57413.54001715,56630.3645593,57338.03595077,2021,2,21,13
2021-02-21 14:00:00,1885617.95450328,57120.85785263,57185.85924047,57365.24719867,56822.95460428,57139.08793817,2021,2,21,14
2021-02-21 15:00:00,1312873.84844743,57369.289428645,57281.36782841,57531.3292,57068.10229636,57185.85924048,2021,2,21,15
2021-02-21 16:00:00,2375420.90172084,57257.978638015,57434.79050949,57457.66585946,57013.79313834,57297.65720341,2021,2,21,16
2021-02-21 17:00:00,1972249.18276694,57597.545114905006,57602.29541986,57766.16808612,57358.38189721,57433.62205179,2021,2,21,17
2021-02-21 18:00:00,1021854.91661827,57471.405036405005,57473.2098855,57622.49508667,57349.4018752,57604.88033048,2021,2,21,18
2021-02-21 19:00:00,3788215.00584281,58052.56093215,58181.54523748,58320.0,57499.33467293,57499.33467293,2021,2,21,19
2021-02-21 20:00:00,2915759.0670396304,58034.771032835,58151.45576738,58236.15966,57707.3729072,58202.78452784,2021,2,21,20
2021-02-21 21:00:00,3427857.36686496,57722.801410715,57685.37,58151.45576737,57448.06742811,58151.45576737,2021,2,21,21
2021-02-21 22:00:00,3290272.35276605,57421.051647495,57216.01934412,57779.0,57200.0,57678.58757812,2021,2,21,22
2021-02-21 23:00:00,2151587.1692016097,57263.542578845,57469.99666445,57562.1395448,56956.79640001,57212.41326049,2021,2,21,23
2021-02-22 00:00:00,4393250.528164079,57182.140594475,56763.03604475,57581.667274,56499.0693462,57468.95965936,2021,2,22,0
2021-02-22 01:00:00,4796680.462366469,56571.856105165,56697.60338597,56994.243202,56040.54,56760.19841531,2021,2,22,1
2021-02-22 02:00:00,3840798.98871108,56768.575752555,57055.0,57150.52651342,56243.08199478,56679.83677963,2021,2,22,2
2021-02-22 03:00:00,1315527.16453482,56920.18423302,56475.22285566,57269.38812826,56475.22285566,57054.99999997,2021,2,22,3
2021-02-22 04:00:00,4960935.62266275,55954.0442283,55576.88123363,56489.11324993,55506.65195418,56489.11324993,2021,2,22,4
2021-02-22 05:00:00,5142210.83725852,55717.130320225,56139.02062809,56172.38420362,55107.59888366,55573.17931737,2021,2,22,5
2021-02-22 06:00:00,5710910.70161528,56040.001926125,56272.79713316,56378.1472334,55583.86140669,56153.98251482,2021,2,22,6
2021-02-22 07:00:00,6165238.284687811,56092.41170248,56300.0,56365.86905716,55662.71662608,56270.28403276,2021,2,22,7
2021-02-22 08:00:00,4215335.16208388,56332.48634519,56200.0,56628.69582964,56133.65828347,56317.80799768,2021,2,22,8
2021-02-22 09:00:00,4534709.07582267,55672.79269622,55745.36625076,56208.0,55441.0,56194.22116031,2021,2,22,9
2021-02-22 10:00:00,15456930.58171935,54690.568148895,54492.36347246,55740.99999998,53567.38112365,55738.21303705,2021,2,22,10
2021-02-22 11:00:00,6630295.670890559,54800.108822275,54776.55881345,55250.0,54437.404,54484.19243836,2021,2,22,11
2021-02-22 12:00:00,19568172.283513967,54326.783889755,53618.84095518,55196.75364,52699.0,54785.28353711,2021,2,22,12
2021-02-22 13:00:00,15148211.12146093,53372.91300597,53047.34811736,54029.75606168,52722.17078946,53614.4919729,2021,2,22,13
2021-02-22 14:00:00,30075435.528989863,51583.72078534,51435.32170502,53303.5136,48010.0,53024.50576212,2021,2,22,14
2021-02-22 15:00:00,21143122.19851121,52907.64017169,52936.65693195,54145.99393297,51000.0,51435.32170502,2021,2,22,15
2021-02-22 16:00:00,7322290.707244869,53371.314700105,53564.29896899,53786.97957328,52794.02741559,52935.65893048,2021,2,22,16
2021-02-22 17:00:00,7179516.293225691,53150.480350345,52991.10334971,53842.941264,52269.5913484,53585.17361957,2021,2,22,17
2021-02-22 18:00:00,6130094.625921341,52362.17221871,52875.272286,53087.26208347,51616.0344,52967.48122656,2021,2,22,18
2021-02-22 19:00:00,6453505.605672261,53253.88199049,53425.06886665,53734.26580702,52569.05351212,52881.35868811,2021,2,22,19
2021-02-22 20:00:00,6496817.920034939,53773.05329985501,54140.0,54363.4293292,53262.496,53466.81196616,2021,2,22,20
2021-02-22 21:00:00,4935727.85444418,54054.81600588,54423.67151648,54474.4466606,53702.83543,54171.84854281,2021,2,22,21
2021-02-22 22:00:00,4748077.5130876005,54623.456328975,54333.24060866,54984.0586439,54169.25491875,54417.21308103,2021,2,22,22
2021-02-22 23:00:00,4291864.56658475,53899.37104702,53576.62579312,54322.16733707,53299.0,54322.16733706,2021,2,22,23
2021-02-23 00:00:00,5452105.66206466,53706.573840255,53334.87626404,54350.48081337,53087.0,53586.0,2021,2,23,0
2021-02-23 01:00:00,3525458.57574574,53376.416423595,52773.6,53919.445308,52669.73658937,53344.48993353,2021,2,23,1
2021-02-23 02:00:00,6302472.9064286295,52600.09684823,52009.90420398,53089.44424484,51952.54837081,52787.8621071,2021,2,23,2
2021-02-23 03:00:00,9097458.08964159,51762.379180895005,51805.5,52499.0,50914.02783649,52014.15546762,2021,2,23,3
2021-02-23 04:00:00,6514817.4474068,51747.402475015,51544.4531301,52472.46120318,51204.0,51787.0,2021,2,23,4
2021-02-23 05:00:00,17892917.08961664,50010.78553321,49394.39044657,51708.10819882,48600.0,51519.9237038,2021,2,23,5
2021-02-23 06:00:00,8067849.64324161,50213.930365935,50690.7787967,51217.4188652,48637.4431,49350.08517572,2021,2,23,6
2021-02-23 07:00:00,4364261.97797713,49911.91675611,49955.90475647,50868.20740197,49365.37493,50664.09736477,2021,2,23,7
2021-02-23 08:00:00,10570412.18621765,49255.477239375,47684.33669762,50508.449762,47602.0,49926.47981353,2021,2,23,8
2021-02-23 09:00:00,22274343.53370083,47457.963731715005,48424.9743047,48772.1023033,45075.84188335,47630.0,2021,2,23,9
2021-02-23 10:00:00,9308568.35881951,48262.719142815,47937.76229,48977.25999181,47603.01362777,48424.97430469,2021,2,23,10
2021-02-23 11:00:00,7688127.8236722,47267.54692558501,46844.57636762,48264.34589661,46242.25803338,47912.6976779,2021,2,23,11
2021-02-23 12:00:00,14726063.583021,46301.99150889,46500.89366156,47570.71419145,45000.0,46830.67295115,2021,2,23,12
2021-02-23 13:00:00,12476405.924690329,48485.72297323,48698.87645223,49534.10178643,45796.0559,46498.57060195,2021,2,23,13
2021-02-23 14:00:00,6105582.86456714,48720.25110387,48537.09397726,49116.2182083,48089.31751796,48674.91941126,2021,2,23,14
2021-02-23 15:00:00,11972212.95069241,47548.45720757,48642.48171419,48810.5922101,45924.99533543,48511.34278495,2021,2,23,15
2021-02-23 16:00:00,6005998.28434805,48575.42974701,48206.92725782,49322.52412995,47602.2624,48576.58614318,2021,2,23,16
2021-02-23 17:00:00,4727414.56136455,47561.33211816,47851.65436438,48446.36945056,46900.0,48204.51736868,2021,2,23,17
2021-02-23 18:00:00,3869866.00029938,47303.488064915,47298.74514009,48161.450761,46524.79206734,47839.69230879,2021,2,23,18
2021-02-23 19:00:00,5061724.53953387,47143.245926345,46866.88676364,47744.5588,46513.69254286,47298.04204664,2021,2,23,19
2021-02-23 20:00:00,8531623.44738299,46034.904905885,46776.84463107,46953.9263363,45192.82575351,46866.88676365,2021,2,23,20
2021-02-23 21:00:00,5594307.14901084,47671.256833195,48081.55154048,48424.0,46751.83866355,46804.2316672,2021,2,23,21
2021-02-23 22:00:00,3503791.96867732,48162.350107595,48135.0,48717.0,47685.34125034,48047.81740264,2021,2,23,22
2021-02-23 23:00:00,3330303.59602428,48451.30594716,48396.2442218,48849.17579406,47900.0,48174.95896979,2021,2,23,23
2021-02-24 00:00:00,5697065.74311305,48271.9462102,47249.33525252,49103.41046694,47012.37229741,48404.99999999,2021,2,24,0
2021-02-24 01:00:00,3927843.14450767,48333.244878735,49188.38688264,49357.61970179,47308.62801754,47308.62801754,2021,2,24,1
2021-02-24 02:00:00,6003759.06850925,49920.56069094,50019.12987431,50531.76618674,48775.10196043,49188.40064414,2021,2,24,2
2021-02-24 03:00:00,3775461.79687628,50284.68507226001,50246.82410364,50492.36550157,50018.00730362,50031.41185728,2021,2,24,3
2021-02-24 04:00:00,6472894.43201459,50785.433771165,50698.03828717,51347.5478,50232.36297453,50260.2518126,2021,2,24,4
2021-02-24 05:00:00,4694892.04849826,50574.921636895,50405.27344395,51040.63213,50030.82517,50739.3666935,2021,2,24,5
2021-02-24 06:00:00,4174619.09293372,50202.707313105,49630.27545104,50695.809462,49454.54676366,50309.33676114,2021,2,24,6
2021-02-24 07:00:00,3188441.85440801,49844.30581502,49699.56122822,50389.313609,49549.09770528,49644.8948347,2021,2,24,7
2021-02-24 08:00:00,2776722.32534323,50275.47091272,50656.62799111,50872.73620379,49722.73874177,49722.73874177,2021,2,24,8
2021-02-24 09:00:00,3587642.13882027,50635.19310214,50736.48358288,50959.52459706,50317.011415,50643.42198348,2021,2,24,9
2021-02-24 10:00:00,2825213.6763023,50768.079556795,50424.21842599,51341.017243,50162.50818516,50736.48745759,2021,2,24,10
2021-02-24 11:00:00,1600986.02583196,50453.4294971,50706.50307638,50857.947692,50057.456207,50412.10524262,2021,2,24,11
2021-02-24 12:00:00,2752442.38740779,50624.33092454,51092.30859408,51161.317466,50200.0,50744.28229956,2021,2,24,12
2021-02-24 13:00:00,5648326.20303641,50568.82391409,49610.15630615,51274.69946141,49510.37062162,51082.91409209,2021,2,24,13
2021-02-24 14:00:00,4520417.19349924,49453.361320285,49500.77476033,49844.597596,49080.27313181,49624.13180798,2021,2,24,14
2021-02-24 15:00:00,4151747.02279556,49045.524263915,49138.89062234,49669.5398,48449.40975132,49501.0,2021,2,24,15
2021-02-24 16:00:00,2563167.14617501,49646.066880225,49475.64527026,50136.0,48978.45243982,49138.89062233,2021,2,24,16
2021-02-24 17:00:00,1460991.09821429,49685.849016195,49689.22204995,49948.26033742,49297.0747305,49520.84256511,2021,2,24,17
2021-02-24 18:00:00,1690448.9353606,49767.88798371,49660.28045165,50061.4204668,49510.896043,49696.75079604,2021,2,24,18
2021-02-24 19:00:00,1215804.6319702598,49667.299982725,49365.4933389,49976.12717664,49333.16255588,49647.06276144,2021,2,24,19
2021-02-24 20:00:00,2386250.51102809,49033.553926035005,48871.13276123,49401.28900787,48730.4277593,49401.28900787,2021,2,24,20
2021-02-24 21:00:00,3100183.02915447,48638.156066855,48163.87602656,49200.0,48161.46748298,48871.13276123,2021,2,24,21
2021-02-24 22:00:00,2592405.26207455,48363.96190313,48682.74717466,48876.04916021,48028.12190103,48161.46748298,2021,2,24,22
2021-02-24 23:00:00,2548967.34161463,49005.54519032,49275.07134827,49503.141383,48476.911205,48688.50210492,2021,2,24,23
2021-02-25 00:00:00,2977355.96110799,49743.46017018501,50279.70764032,50357.7444,49313.5221992,49313.5221992,2021,2,25,0
2021-02-25 01:00:00,3975655.96039447,50600.9839436,50827.79738727,50879.0,50333.59214732,50334.87669604,2021,2,25,1
2021-02-25 02:00:00,2963271.5679546203,50678.75697079,50501.58008737,50831.0,50366.06372401,50829.43929682,2021,2,25,2
2021-02-25 03:00:00,1433593.35896226,50511.19224577501,50096.93933778,50799.99999999,50075.665503,50492.8748337,2021,2,25,3
2021-02-25 04:00:00,1533607.0627445402,50189.82758702,50325.73888302,50457.60676801,49849.14543071,50116.96205309,2021,2,25,4
2021-02-25 05:00:00,1422657.03233448,49812.99666152,49685.44239116,50297.94898581,49549.99999999,50297.94898581,2021,2,25,5
2021-02-25 06:00:00,1845860.1368050696,50225.843485805,50312.19262113,50527.51072855,49580.9128076,49677.60391006,2021,2,25,6
2021-02-25 07:00:00,2085244.81302892,50428.557975315,50487.25905531,50565.60274592,50118.36188977,50267.36449263,2021,2,25,7
2021-02-25 08:00:00,2056967.55109904,50285.555838975,50060.41984088,50504.0,49855.0,50487.25905532,2021,2,25,8
2021-02-25 09:00:00,3102454.85864666,49567.303284495,48944.91357355,50088.47027506,48792.34803537,50055.11302957,2021,2,25,9
2021-02-25 10:00:00,2710733.18612004,49068.324714,49104.83049857,49335.75701582,48605.28149531,48962.30972412,2021,2,25,10
2021-02-25 11:00:00,4104883.7181208897,49633.47563840001,49618.22858814,49952.9155956,49061.29782184,49129.04348966,2021,2,25,11
2021-02-25 12:00:00,4449661.0765761295,50243.824693045,50349.83420329,50720.79790628,49622.87966301,49622.87966301,2021,2,25,12
2021-02-25 13:00:00,8207513.01216058,51315.77153353,51444.30122999,52019.28,50281.18752895,50363.79154848,2021,2,25,13
2021-02-25 14:00:00,3840689.31379148,51302.65903918501,50849.25016782,51619.835463,50849.25016782,51444.30122999,2021,2,25,14
2021-02-25 15:00:00,2305586.33298729,50946.17151359,50933.0,51377.86257011,50634.57530723,50894.88975833,2021,2,25,15
2021-02-25 16:00:00,3185051.1534212697,50922.722112605,51099.00000001,51346.172305,50513.3142541,50935.36517725,2021,2,25,16
2021-02-25 17:00:00,4340152.24190238,50547.17030436,49752.448805,51223.12177478,49720.0,51088.0,2021,2,25,17
2021-02-25 18:00:00,3207207.29579158,49743.57514677,49758.99999999,50097.3916,49342.49674544,49749.96201563,2021,2,25,18
2021-02-25 19:00:00,2536527.69285582,49555.562828055,49590.03384306,49997.673637,49260.0,49758.99999999,2021,2,25,19
2021-02-25 20:00:00,2838005.2081545303,49337.730150945,49115.91203269,49798.01377779,48796.9375897,49545.31729291,2021,2,25,20
2021-02-25 21:00:00,4756711.542029871,48908.821840035,48899.66299076,49289.93065564,48531.26649211,49098.92482751,2021,2,25,21
2021-02-25 22:00:00,4616591.77306183,48254.117552095,48671.1854,48893.47697903,47490.49367477,48893.47697903,2021,2,25,22
2021-02-25 23:00:00,2738233.85611299,48246.13635794,48256.37632907,48840.88422786,47634.80730737,48672.24220369,2021,2,25,23
2021-02-26 00:00:00,10046240.98957959,47166.382351830005,46775.25146669,48354.47186339,46561.46662327,48290.62786635,2021,2,26,0
2021-02-26 01:00:00,5215573.12294943,46676.354902255,47194.10584299,47499.0,45981.65858395,46747.17736714,2021,2,26,1
2021-02-26 02:00:00,3042044.6537229503,46675.750678145,47298.20375361,47379.87204944,46138.45709545,47185.58952902,2021,2,26,2
2021-02-26 03:00:00,3098302.01400237,47205.54701682,47368.20336595,47772.66820389,46746.0308,47262.5084944,2021,2,26,3
2021-02-26 04:00:00,3137024.84394845,47429.10335487,47499.7829574,47768.03680523,47000.0,47368.20336595,2021,2,26,4
2021-02-26 05:00:00,3533144.04819784,46935.2251858,46639.96985983,47529.402151,46475.22347521,47484.790818,2021,2,26,5
2021-02-26 06:00:00,5339862.68673526,46016.710975065,45808.06331441,46812.43096393,45500.9307971,46663.23014173,2021,2,26,6
2021-02-26 07:00:00,5307566.30171841,45808.6609627,45348.1573557,46435.54689969,44913.05598937,45820.10116738,2021,2,26,7
2021-02-26 08:00:00,7770604.27589803,44967.836608765,45678.86008136,45843.60000001,44122.21603148,45384.60043441,2021,2,26,8
2021-02-26 09:00:00,4665910.15346881,45947.960689,45928.55904654,46586.60563603,45335.71562365,45680.0,2021,2,26,9
2021-02-26 10:00:00,4056402.92513201,46364.27973133,46610.88903011,46815.70343297,45780.161,45913.75672678,2021,2,26,10
2021-02-26 11:00:00,3539940.91191218,46491.338309995,46191.94698189,46861.5547487,46017.89178059,46666.11701843,2021,2,26,11
2021-02-26 12:00:00,4185497.1249489496,46407.736273985,47070.63597255,47117.57600193,45672.20570373,46177.3138749,2021,2,26,12
2021-02-26 13:00:00,2936976.8100888003,46758.90368748,46185.82507117,47251.42861,46129.1544,47088.42845946,2021,2,26,13
2021-02-26 14:00:00,5101211.19951546,46322.600219595,46800.73119287,46860.66602748,45846.7008056,46180.42452649,2021,2,26,14
2021-02-26 15:00:00,5194247.00555038,46857.721902325,46355.0,47401.9548305,46355.0,46794.0,2021,2,26,15
2021-02-26 16:00:00,5995626.4382031,47601.81326123,47880.77012416,48228.69999999,46352.42335423,46352.42335423,2021,2,26,16
2021-02-26 17:00:00,2549503.50345732,47987.3489945,47817.24919324,48448.57088779,47588.23529411,47923.41787989,2021,2,26,17
2021-02-26 18:00:00,1439392.17714486,47700.49856414501,47388.98019859,48072.700861,47374.76329981,47850.98282186,2021,2,26,18
2021-02-26 19:00:00,2172171.67345138,47381.32231362,47190.84371085,47780.56641078,47034.25714358,47382.89021854,2021,2,26,19
2021-02-26 20:00:00,4709119.84488844,46765.52465394,46170.27785583,47246.83362842,46154.46012603,47190.84371086,2021,2,26,20
2021-02-26 21:00:00,2971578.69064427,46491.960841095,46778.56952382,46913.9046,46084.07620836,46232.93615551,2021,2,26,21
2021-02-26 22:00:00,4199354.95311643,45774.90483497,45736.332966,46812.51530249,45100.0,46778.0,2021,2,26,22
2021-02-26 23:00:00,1248466.8260701098,45875.92590985,46238.87406489,46350.0,45384.06648981,45717.66763825,2021,2,26,23
2021-02-27 00:00:00,1514708.70834675,46492.06370363,46750.0,46945.0,46140.0,46220.0,2021,2,27,0
2021-02-27 01:00:00,1694635.27291667,47343.0371641,47566.84115834,47785.44852182,46686.15336085,46738.77168022,2021,2,27,1
2021-02-27 02:00:00,2287721.48321009,47732.533336925,47694.6826067,47961.4546125,47432.47441512,47552.5270445,2021,2,27,2
2021-02-27 03:00:00,2082285.37194944,47589.33583404,47492.91277489,48064.38591549,47218.94191,47749.64921709,2021,2,27,3
2021-02-27 04:00:00,2717067.75456893,47615.60018592,47728.14918543,47912.36330259,47276.25059159,47503.95702894,2021,2,27,4
2021-02-27 05:00:00,2976015.82913852,47751.363093335,47566.21491526,47971.47142982,47488.8822434,47742.6736617,2021,2,27,5
2021-02-27 06:00:00,2172898.4629376903,47711.99235223,47698.23580951,47900.0,47458.83529594,47575.8740003,2021,2,27,6
2021-02-27 07:00:00,4098943.36562303,47625.554176995,47349.96035802,48388.98148551,46900.0,47748.50137022,2021,2,27,7
2021-02-27 08:00:00,2334348.09659516,47075.639346385,46579.89547096,47315.3236787,46526.84629431,47315.3236787,2021,2,27,8
2021-02-27 09:00:00,2317375.49343838,46590.465770485,46578.19851468,46815.62071853,46309.5909541,46577.56723602,2021,2,27,9
2021-02-27 10:00:00,3691633.12792138,46686.085545765,46842.10798177,47034.661145,46244.78513705,46578.19850468,2021,2,27,10
2021-02-27 11:00:00,2363606.03390495,46966.297444625,47282.97862912,47336.9959026,46718.7627673,46834.0,2021,2,27,11
2021-02-27 12:00:00,3075398.24496979,47272.95332741,46985.654266,47639.2857596,46743.23986609,47282.97862912,2021,2,27,12
2021-02-27 13:00:00,2556626.11647039,47469.947978525,47560.34825642,47810.8542,46879.9900096,47012.47630237,2021,2,27,13
2021-02-27 14:00:00,1116834.63961684,47439.383547555,47262.92200336,47689.96061838,47233.78670806,47583.0714894,2021,2,27,14
2021-02-27 15:00:00,1768474.7039218,47089.84068449,47054.3,47362.50929843,46840.00000002,47262.92199336,2021,2,27,15
2021-02-27 16:00:00,3001653.64205662,46682.741177115,46939.12406971,47054.0,46311.22167781,47054.0,2021,2,27,16
2021-02-27 17:00:00,1807685.90512176,46903.139124385,46990.25811395,47172.91820337,46640.097412,46934.45435939,2021,2,27,17
2021-02-27 18:00:00,1622878.65878883,46990.02754714,47028.883324,47155.0,46828.05990151,46990.25811396,2021,2,27,18
2021-02-27 19:00:00,1426124.82844816,47231.228036635,47216.66860578,47433.99259696,47028.91790119,47036.54686398,2021,2,27,19
2021-02-27 20:00:00,1201122.08226255,47352.580322875,47310.0994305,47568.792883,47170.0,47206.88690263,2021,2,27,20
2021-02-27 21:00:00,1423650.88650683,47099.505543235005,47050.51016606,47387.39703731,46900.0,47325.0,2021,2,27,21
2021-02-27 22:00:00,2517677.49155556,46634.69512588,46371.99999999,47082.65079035,46292.790274,47045.80551625,2021,2,27,22
2021-02-27 23:00:00,3158513.6519694403,45821.44449755,45152.614383,46667.66579999,45000.0,46342.97805198,2021,2,27,23
2021-02-28 00:00:00,4798189.52566828,46003.37225658,46258.86153819,46593.584459,45122.06062727,45168.89508371,2021,2,28,0
2021-02-28 01:00:00,2501114.42273474,46388.06497527,46463.73174411,46615.78216982,46028.17690172,46258.86153819,2021,2,28,1
2021-02-28 02:00:00,2113082.22439849,46262.53390249,45834.50114956,46519.08374764,45730.38248279,46463.73174411,2021,2,28,2
